user_id,age,gender,lifestyle,intent,education
1703,19,F,active,dating,bachelor
1704,32,F,active,serious,bachelor
1705,27,M,moderate,serious,master
1706,22,M,moderate,serious,phd
1707,32,F,sedentary,serious,master
1708,27,F,sedentary,dating,master
1709,31,F,moderate,dating,school
1710,21,M,sedentary,friendship,master
1711,30,F,active,friendship,master
1712,18,F,moderate,serious,school
1713,32,M,sedentary,friendship,bachelor
1714,27,F,active,friendship,master
1715,27,F,sedentary,serious,bachelor
1716,33,M,sedentary,friendship,phd
1717,34,F,moderate,friendship,school
1718,27,M,moderate,friendship,phd
1719,22,M,moderate,dating,school
1720,25,F,sedentary,dating,master
1721,19,F,active,serious,master
1722,22,M,moderate,serious,master
1723,22,F,active,dating,phd
1724,30,F,moderate,friendship,school
1725,31,M,active,serious,bachelor
1726,20,F,moderate,serious,master
1727,20,F,sedentary,serious,phd
1728,18,M,active,friendship,bachelor
1729,34,M,active,friendship,master
1730,35,F,moderate,friendship,school
1731,19,F,active,dating,phd
1732,25,M,active,friendship,phd
1733,30,M,sedentary,friendship,bachelor
1734,25,M,active,serious,phd
1735,18,M,sedentary,dating,bachelor
1736,21,M,active,serious,phd
1737,31,F,sedentary,serious,school
1738,18,M,active,dating,phd
1739,28,M,sedentary,dating,phd
1740,20,M,sedentary,dating,phd
1741,27,M,active,friendship,school
1742,33,M,active,serious,master
1743,26,M,moderate,friendship,phd
1744,21,M,active,dating,master
1745,30,F,active,friendship,master
1746,23,F,moderate,serious,phd
1747,34,M,active,dating,school
1748,24,M,moderate,serious,phd
1749,20,M,moderate,serious,phd
1750,25,M,active,serious,school
1751,28,M,sedentary,dating,school
1752,20,M,active,dating,bachelor
1753,30,F,sedentary,dating,master
1754,34,F,moderate,dating,bachelor
1755,27,M,moderate,friendship,phd
1756,29,F,moderate,serious,bachelor
1757,32,M,active,serious,master
1758,34,M,active,serious,master
1759,24,F,sedentary,friendship,phd
1760,27,F,active,friendship,master
1761,34,F,sedentary,friendship,phd
1762,32,F,moderate,serious,school
1763,22,M,active,friendship,master
1764,32,F,sedentary,friendship,master
1765,22,F,sedentary,dating,bachelor
1766,23,M,active,friendship,bachelor
1767,26,M,moderate,friendship,phd
1768,19,M,sedentary,dating,bachelor
1769,21,F,moderate,dating,bachelor
1770,32,M,active,friendship,bachelor
1771,21,M,active,serious,school
1772,18,F,active,friendship,master
1773,31,M,sedentary,friendship,bachelor
1774,32,F,active,serious,school
1775,35,M,active,friendship,phd
1776,24,M,moderate,serious,phd
1777,21,M,moderate,friendship,bachelor
1778,24,M,moderate,serious,master
1779,19,M,active,serious,master
1780,34,M,sedentary,dating,master
1781,20,F,active,serious,school
1782,19,M,active,friendship,bachelor
1783,26,F,active,dating,school
1784,20,F,sedentary,dating,master
1785,30,F,sedentary,dating,school
1786,19,M,sedentary,serious,school
1787,33,F,active,dating,master
1788,32,M,sedentary,serious,bachelor
1789,19,F,sedentary,serious,master
1790,19,F,moderate,dating,master
1791,19,M,active,friendship,bachelor
1792,21,M,sedentary,dating,bachelor
1793,31,M,moderate,serious,bachelor
1794,18,F,active,serious,phd
1795,29,M,moderate,dating,bachelor
1796,32,M,moderate,friendship,master
1797,23,M,active,friendship,school
1798,20,F,active,dating,phd
1799,27,F,moderate,friendship,master
1800,31,M,moderate,friendship,bachelor
1801,23,F,moderate,friendship,phd
1802,27,M,active,serious,school
1803,29,M,active,serious,school
1804,22,M,sedentary,serious,school
1805,31,M,sedentary,dating,school
1806,19,M,active,serious,master
1807,32,F,active,friendship,phd
1808,35,M,moderate,friendship,bachelor
1809,34,M,active,dating,phd
1810,22,M,sedentary,serious,bachelor
1811,25,F,sedentary,serious,bachelor
1812,24,F,sedentary,friendship,master
1813,28,M,sedentary,dating,school
1814,35,F,moderate,friendship,master
1815,31,M,active,friendship,master
1816,27,M,active,dating,bachelor
1817,28,F,moderate,friendship,master
1818,23,F,active,friendship,bachelor
1819,27,M,sedentary,serious,bachelor
1820,20,M,sedentary,friendship,bachelor
1821,32,F,moderate,dating,phd
1822,20,M,moderate,dating,phd
1823,26,F,sedentary,serious,school
1824,33,F,active,friendship,master
1825,20,F,moderate,friendship,school
1826,25,M,sedentary,friendship,master
1827,33,F,sedentary,friendship,phd
1828,33,M,active,friendship,bachelor
1829,20,M,sedentary,friendship,phd
1830,23,F,moderate,serious,phd
1831,20,M,moderate,dating,bachelor
1832,23,M,moderate,serious,master
1833,23,F,active,dating,phd
1834,28,M,moderate,dating,master
1835,19,F,active,serious,master
1836,30,M,sedentary,serious,school
1837,24,M,active,dating,school
1838,32,F,moderate,serious,master
1839,33,F,sedentary,serious,master
1840,23,M,active,friendship,bachelor
1841,18,F,moderate,serious,master
1842,29,M,active,dating,master
1843,25,F,moderate,dating,phd
1844,20,F,active,friendship,phd
1845,31,F,sedentary,friendship,master
1846,21,M,sedentary,serious,phd
1847,30,F,moderate,serious,school
1848,30,M,sedentary,dating,bachelor
1849,25,M,sedentary,serious,bachelor
1850,28,F,moderate,serious,master
1851,34,M,sedentary,serious,school
1852,30,F,sedentary,serious,bachelor
1853,24,F,moderate,friendship,phd
1854,20,F,active,friendship,school
1855,27,F,sedentary,friendship,bachelor
1856,30,F,active,dating,bachelor
1857,28,M,moderate,serious,phd
1858,22,M,moderate,friendship,bachelor
1859,24,M,active,friendship,master
1860,24,F,moderate,serious,bachelor
1861,22,F,active,dating,master
1862,29,M,sedentary,dating,school
1863,34,F,moderate,friendship,phd
1864,33,F,moderate,dating,master
1865,35,F,moderate,dating,school
1866,35,F,active,serious,master
1867,31,F,active,serious,master
1868,33,M,active,serious,bachelor
1869,21,F,sedentary,serious,master
1870,21,M,active,friendship,school
1871,20,F,active,friendship,phd
1872,19,M,moderate,serious,master
1873,22,M,moderate,dating,bachelor
1874,25,F,active,dating,phd
1875,24,M,sedentary,dating,bachelor
1876,25,M,active,dating,master
1877,22,F,active,friendship,phd
1878,31,M,sedentary,friendship,phd
1879,34,M,sedentary,friendship,school
1880,27,M,moderate,dating,master
1881,24,M,active,dating,phd
1882,30,M,moderate,friendship,bachelor
1883,34,F,sedentary,friendship,phd
1884,25,F,active,serious,phd
1885,22,F,active,friendship,school
1886,22,F,sedentary,friendship,master
1887,35,F,active,friendship,phd
1888,22,F,sedentary,dating,master
1889,26,M,sedentary,dating,master
1890,24,M,active,friendship,school
1891,27,F,active,friendship,school
1892,24,M,moderate,serious,school
1893,26,M,moderate,serious,phd
1894,25,F,sedentary,dating,school
1895,24,F,sedentary,dating,phd
1896,30,M,sedentary,serious,school
1897,30,F,active,dating,school
1898,23,F,moderate,dating,school
1899,22,M,sedentary,serious,phd
1900,27,M,moderate,dating,school
1901,31,F,moderate,dating,master
1902,22,F,active,friendship,phd
1903,27,M,sedentary,serious,bachelor
1904,21,F,active,serious,master
1905,30,M,active,dating,master
1906,35,M,sedentary,serious,phd
1907,26,M,sedentary,friendship,bachelor
1908,19,M,active,serious,bachelor
1909,33,F,active,friendship,bachelor
1910,18,F,sedentary,dating,bachelor
1911,18,F,active,dating,bachelor
1912,19,M,moderate,friendship,bachelor
1913,20,M,active,friendship,bachelor
1914,22,F,moderate,serious,bachelor
1915,25,M,active,dating,school
1916,18,F,active,friendship,phd
1917,19,F,moderate,friendship,master
1918,35,F,sedentary,friendship,master
1919,21,F,moderate,serious,school
1920,25,M,sedentary,serious,phd
1921,33,M,sedentary,friendship,bachelor
1922,24,M,sedentary,friendship,phd
1923,34,M,active,friendship,bachelor
1924,25,F,active,friendship,phd
1925,27,F,sedentary,dating,phd
1926,31,F,moderate,serious,master
1927,29,M,active,friendship,school
1928,26,M,sedentary,friendship,school
1929,32,F,sedentary,friendship,bachelor
1930,28,M,sedentary,friendship,school
1931,30,F,active,serious,bachelor
1932,32,M,sedentary,dating,bachelor
1933,23,M,sedentary,friendship,phd
1934,25,F,active,friendship,school
1935,31,F,moderate,serious,bachelor
1936,26,M,sedentary,dating,phd
1937,34,M,moderate,dating,phd
1938,24,M,sedentary,friendship,bachelor
1939,28,M,moderate,friendship,bachelor
1940,24,F,moderate,friendship,school
1941,26,F,sedentary,dating,school
1942,23,M,moderate,serious,bachelor
1943,34,M,moderate,dating,school
1944,35,M,active,serious,bachelor
1945,31,F,moderate,friendship,bachelor
1946,18,M,sedentary,serious,master
1947,26,F,active,dating,phd
1948,31,F,sedentary,dating,phd
1949,19,M,moderate,dating,master
1950,31,M,sedentary,dating,school
1951,27,F,sedentary,friendship,master
1952,22,M,moderate,serious,school
1953,28,M,active,friendship,bachelor
1954,31,F,active,serious,bachelor
1955,30,F,sedentary,friendship,school
1956,23,M,sedentary,dating,school
1957,34,F,active,friendship,bachelor
1958,35,F,moderate,serious,bachelor
1959,20,F,active,dating,bachelor
1960,30,F,active,dating,school
1961,28,F,moderate,dating,phd
1962,35,F,active,serious,school
1963,31,F,sedentary,dating,school
1964,21,F,active,serious,school
1965,25,F,moderate,dating,master
1966,22,F,sedentary,friendship,master
1967,27,M,sedentary,serious,master
1968,35,F,active,serious,master
1969,28,M,active,dating,master
1970,29,M,sedentary,serious,master
1971,27,M,active,friendship,school
1972,33,F,active,serious,school
1973,19,M,active,serious,bachelor
1974,22,F,active,friendship,master
1975,20,M,moderate,dating,school
1976,33,M,sedentary,dating,bachelor
1977,19,F,sedentary,dating,phd
1978,29,M,moderate,serious,master
1979,21,F,sedentary,friendship,school
1980,23,M,active,dating,school
1981,33,M,moderate,dating,master
1982,21,F,active,serious,bachelor
1983,19,F,moderate,serious,bachelor
1984,18,M,moderate,friendship,phd
1985,32,M,sedentary,serious,phd
1986,21,M,moderate,friendship,master
1987,28,M,active,dating,school
1988,32,M,moderate,friendship,master
1989,26,M,sedentary,serious,school
1990,34,M,moderate,serious,school
1991,29,M,sedentary,dating,master
1992,19,M,sedentary,serious,master
1993,33,M,sedentary,dating,master
1994,23,F,moderate,friendship,school
1995,22,F,moderate,serious,school
1996,23,M,sedentary,dating,bachelor
1997,32,M,moderate,serious,bachelor
1998,23,M,active,dating,school
1999,30,F,moderate,friendship,master
